Date,加權指數,報酬指數,台泥,亞泥,統一,台塑,南亞,台化,遠東新,中鋼,正新,和泰車,光寶科,聯電,台達電,鴻海,國巨,台積電,華碩,瑞昱,廣達,研華,南亞科,中華電,聯發科,可成,台灣高鐵,彰銀,華南金,富邦金,國泰金,開發金,玉山金,元大金,兆豐金,台新金,永豐金,中信金,第一金,統一超,大立光,台灣大,日月光投控,遠傳,和碩,中租-KY,上海商銀,合庫金,矽力-KY,台塑化,緯穎,豐泰
2018/12/10,9647.54 ,17212.06 ,27.06,29.02,63.75,89.74,65.73,94.11,25.74,22.3,39.05,228.33,36.1,10.15,118.94,61.22,258.65,204.07,188.35,130.7,43.95,193.51,45.28,98.99,218.58,198.08,28.42,15.61,14.97,43.37,43.5,8.99,16.56,13.34,22.97,11.82,9.24,18.16,17.35,289.51,2942.11,98.34,55.61,65.59,43.68,84.75,34.99,15.44,449.44,104.96,,133.45
2018/12/11,9707.04 ,17318.22 ,27.1,28.97,64.41,88.83,65.64,93.66,25.74,22.44,39,229.76,35.7,10.06,120.35,61.85,265.45,207.33,190.12,128.35,45.07,195.67,45.97,99.46,217.63,195.82,28.42,15.79,14.97,43.14,43.5,9.07,16.56,13.43,23.06,11.82,9.11,18.16,17.35,300.32,3057.68,98.79,55.05,65.77,44.12,83.53,35.26,15.53,450.43,104.03,,132.73
2018/12/12,9816.45 ,17513.41 ,27.21,29.15,64.87,89.29,65.55,94.56,25.69,22.81,39.28,236.94,35.7,10.33,120.82,64.39,270.65,211.05,189.68,131.64,45.43,195.24,46.67,99.46,222.4,205.3,28.6,15.79,14.97,43.41,43.4,9.01,16.76,13.47,23.02,11.86,9.24,18.07,17.35,294.21,3221.4,97.88,56.17,65.68,44.9,84.75,35.26,15.48,475.18,104.5,,130.2
2018/12/13,9858.76 ,17588.89 ,27.64,29.46,65.72,89.38,66.09,94.56,25.56,22.76,40.66,242.21,35.92,10.52,123.18,66.01,251.46,210.59,187.91,137.28,45.97,197.4,47.19,99.46,226.7,207.56,29.08,15.88,14.97,43.87,44.09,9.06,16.89,13.65,23.02,11.91,9.29,18.25,17.48,299.38,3197.32,98.79,56.64,66.04,45.34,84.75,35.62,15.53,482.11,104.96,,131.65
2018/12/14,9774.16 ,17437.96 ,27.84,29.89,64.41,89.47,66.09,94.11,25.29,22.62,40.56,240.77,35.66,10.38,123.65,64.66,255.85,207.33,182.62,136.34,45.7,191.34,46.5,99.46,225.27,203.04,28.98,15.88,14.93,43.32,43.45,9.03,16.81,13.65,22.97,11.91,9.2,18.57,17.53,296.09,3139.54,98.34,56.45,65.59,44.47,85.45,35.49,15.53,480.63,103.1,,130.2
2018/12/17,9787.53 ,17461.81 ,28.03,30.6,65.25,89.56,66.37,94.56,25.87,22.53,40.66,240.29,35.44,10.42,123.18,64.3,257.05,208.26,184.83,135.4,45.79,193.08,46.5,99.46,224.31,203.5,28.89,15.79,14.93,43.6,43.59,9,16.72,13.51,23.11,11.82,9.2,18.34,17.44,297.03,3178.06,98.79,56.45,65.86,44.99,85.8,35.62,15.53,476.67,104.5,,130.2
2018/12/18,9718.82 ,17339.23 ,27.76,30.25,65.25,88.38,66.55,94.56,25.33,22.53,40.66,243.17,35.26,10.24,124.12,64.03,255.85,207.33,184.83,138.69,45.43,193.94,47.36,98.53,223.83,200.34,28.93,15.61,14.85,42.96,43.13,8.81,16.44,13.47,22.93,11.73,9.06,18.16,17.4,295.62,3129.91,98.79,55.98,65.5,44.47,85.53,35.76,15.31,486.07,102.64,,127.32
2018/12/19,9783.21 ,17454.11 ,28.03,30.51,65.53,89.56,67.36,95,25.6,22.76,40.7,247.48,36.14,10.33,124.59,64.93,255.85,210.12,192.32,136.34,46.06,194.37,46.67,99.46,225.27,205.75,28.98,15.83,14.97,43.19,43.18,8.84,16.56,13.6,23.02,11.82,9.24,18.3,17.48,300.32,3197.32,98.79,56.45,65.77,44.64,85.01,36.07,15.44,484.09,103.57,,126.6
2018/12/20,9674.52 ,17260.20 ,27.57,30.16,65.16,89.83,67.36,95,25.42,22.76,40.75,242.21,36.32,10.33,125.06,64.66,251.06,205.93,181.74,137.28,46.51,190.04,46.23,99.46,214.77,202.14,28.84,15.74,14.93,42.96,42.95,8.74,16.44,13.38,23.02,11.73,9.15,18.12,17.48,299.38,3105.83,98.79,55.98,65.95,43.76,84.92,36.16,15.4,471.22,101.71,,125.51
2018/12/21,9676.67 ,17264.04 ,27.57,30.25,64.87,88.92,67.09,94.11,24.79,22.67,37.82,245.56,36.14,10.42,120.35,64.57,262.25,208.26,179.53,132.58,45.79,186.15,46.84,99.46,213.33,203.04,28.93,15.56,14.8,43.19,42.9,8.86,16.4,13.34,22.97,11.73,9.15,18.07,17.35,290.92,3149.17,98.79,54.95,65.22,44.2,84.23,36.3,15.35,465.28,101.24,,128.04
2018/12/22,9646.16 ,17209.60 ,27.6,30.29,64.97,88.65,66.73,94.11,24.7,22.53,38.76,246.04,35.61,10.29,120.82,64.12,257.85,206.4,178.21,132.58,46.24,186.15,46.5,99.92,212.86,201.69,28.79,15.52,14.85,42.96,42.81,8.83,16.44,13.25,22.93,11.69,9.15,18.12,17.31,292.33,3120.28,98.34,54.49,65.5,43.81,83.61,35.67,15.31,463.8,99.85,,127.32
2018/12/24,9639.70 ,17198.08 ,27.88,30.33,64.5,88.65,66.73,92.32,25.38,22.62,38.91,241.73,35.61,10.24,120.35,64.57,264.65,205,178.65,131.17,46.6,185.72,48.67,98.99,214.77,204.85,28.79,15.65,14.93,42.78,42.49,8.85,16.56,13.25,22.84,11.69,9.15,18.03,17.4,292.33,3149.17,98.79,54.39,65.86,44.38,83.96,35.62,15.44,461.82,97.06,,125.88
2018/12/25,9527.09 ,16997.17 ,27.92,29.72,63.57,87.21,65.73,90.97,25.11,22.3,38.1,235.99,35.04,10.2,119.41,63.93,262.65,202.67,177.33,132.11,45.97,183.55,49.54,98.53,210.95,199.43,28.18,15.39,14.76,42.46,42.03,8.73,16.44,13.25,22.71,11.55,9.11,17.93,17.26,289.98,3048.05,98.34,53.64,65.22,43.76,82.48,35.71,15.22,450.93,95.67,,123.71
2018/12/26,9478.99 ,16911.35 ,27.57,29.37,64.13,86.85,65.55,89.63,24.84,22.3,37.96,235.03,35.17,10.24,118.47,63.48,251.06,201.74,175.12,129.76,46.42,181.82,47.02,98.07,209.99,199.89,27.9,15.3,14.72,42.46,42.03,8.72,16.4,13.34,22.62,11.47,9.06,17.98,17.31,288.57,3009.53,97.42,53.36,65.22,43.59,82.92,35.8,15.18,440.53,95.67,,123.71
2018/12/27,9641.56 ,17201.40 ,27.57,29.5,64.69,88.2,67,91.87,24.7,22.44,38.34,239.34,35.83,10.29,119.88,64.03,256.65,207.79,176.44,133.52,46.51,185.28,48.49,98.53,214.77,203.5,28.42,15.48,14.8,42.87,42.67,8.85,16.6,13.51,22.66,11.6,9.2,18.12,17.44,293.27,3019.16,97.42,54.21,65.31,44.2,84.57,36.07,15.35,464.79,101.71,,127.68
2018/12/28,9727.41 ,17354.55 ,27.72,29.85,65.25,91.09,68.36,94.11,25.06,22.72,38.62,244.6,35.79,10.29,121.76,64.03,255.05,210.12,177.77,134.46,47.41,182.25,47.8,104.55,219.06,203.04,28.79,15.39,14.89,42.96,42.95,8.82,16.48,13.65,23.24,11.55,9.24,18.34,17.57,292.33,3096.2,97.42,54.58,69.21,45.08,84.57,36.12,15.4,448.45,101.24,,126.6
2019/1/2,9554.14 ,17045.43 ,27.64,29.72,63.85,88.02,66.09,89.36,25.2,22.48,38.01,236.47,35.83,10.15,119.41,63.39,251.06,204.53,179.53,129.29,46.87,182.69,47.8,98.99,210.47,205.75,28.46,15.43,14.8,42.09,41.94,8.78,16.48,13.43,22.79,11.6,9.11,18.07,17.4,282.46,2946.93,97.88,52.89,65.59,44.03,85.62,36.03,15.35,458.85,95.67,,135.25
2019/1/3,9492.42 ,16935.32 ,27.37,29.81,63.1,86.58,66.37,89.63,25.33,22.62,38.81,240.29,36.58,9.97,122.23,62.31,242.26,200.8,179.97,131.17,47.23,185.28,44.76,98.99,213.33,194.02,28.46,15.43,14.89,41.82,41.26,8.74,16.48,13.34,22.79,11.6,9.15,18.16,17.48,281.52,2918.04,97.42,52.43,65.5,43.5,84.66,36.03,15.44,451.42,96.6,,137.42
2019/1/4,9382.51 ,16739.23 ,27.6,29.76,63.47,85.95,66.19,89.45,25.38,22.67,38.95,239.34,35.83,9.78,123.18,61.13,231.47,193.82,184.83,131.17,46.78,188.75,44.84,99.46,207.13,180.03,28.65,15.43,14.8,41.36,40.71,8.57,16.56,13.34,22.62,11.51,9.02,17.98,17.44,283.87,2797.66,97.42,51.68,65.5,42.54,85.53,35.98,15.4,434.59,97.06,,139.58
2019/1/7,9590.30 ,17109.94 ,28.03,30.64,65.81,89.74,68,93.66,25.78,22.91,39.62,246.04,36.54,10.06,129.76,62.67,237.06,198.48,190.56,131.17,47.23,187.88,45.02,99.92,209.04,190.86,28.89,15.88,15.14,41.95,41.3,8.84,16.64,13.69,22.93,11.82,9.33,18.25,17.57,294.21,2990.27,98.79,51.49,66.76,42.54,87.02,36.12,15.44,434.59,101.24,,142.11
2019/1/8,9563.60 ,17062.30 ,27.68,30.47,65.62,91.99,67.18,95.9,25.91,22.95,39.52,243.17,36.67,10.01,132.11,62.04,235.07,196.61,190.56,131.17,47.5,188.75,44.93,98.99,211.9,185.9,28.75,15.65,15.06,41.73,41.26,8.8,16.64,13.73,22.84,11.73,9.2,18.12,17.53,294.21,3028.79,98.34,51.68,66.22,41.57,87.72,35.89,15.53,440.53,99.85,,142.11
2019/1/9,9738.31 ,17374.00 ,28.3,30.99,67.4,92.44,67.45,97.25,26.32,23.37,40.33,248.91,38.17,10.15,135.87,63.21,242.66,200.8,194.97,135.87,47.77,192.21,45.63,99.46,215.72,192.67,29.03,16.06,15.27,42.96,41.99,8.98,16.97,13.87,23.15,11.91,9.42,18.39,17.75,300.32,3211.77,98.79,52.71,66.04,42.1,91.64,36.57,15.7,460.33,105.89,,143.55
2019/1/10,9720.69 ,17342.57 ,28.46,31.3,65.9,90.64,67.72,95.9,26.36,23.33,40.23,248.91,37.86,10.2,136.34,62.67,243.46,201.27,197.18,136.34,47.95,193.08,46.76,98.99,215.72,191.31,29.08,15.97,15.27,42.82,41.9,8.98,17.13,13.87,23.38,11.82,9.33,18.34,17.75,302.2,3158.8,98.79,53.36,66.04,42.54,92.95,37.01,15.79,477.66,103.57,,134.17
2019/1/11,9759.40 ,17411.63 ,28.34,31.65,66.46,91.54,67.81,95,26.32,23.33,40.23,247.48,37.86,10.24,133.52,62.76,244.66,205.46,198.06,137.75,47.86,192.21,46.5,98.99,217.15,191.31,28.98,16.06,15.31,41.95,41.62,8.99,17.21,14,23.29,11.78,9.33,18.25,17.75,301.73,3418.82,99.25,53.92,65.86,42.19,92.08,37.37,15.83,440.53,102.64,,130.56
2019/1/14,9708.22 ,17320.31 ,27.72,30.82,66.65,91.54,68,95,26.05,23.33,39.85,248.43,37.46,10.15,133.52,62.13,245.46,203.6,196.29,137.75,47.77,187.45,45.19,98.53,220.97,186.35,28.89,15.83,15.31,41.09,40.57,8.9,17.21,13.96,23.33,11.82,9.29,18.25,17.75,297.03,3438.08,99.25,53.64,66.22,42.23,92.95,38.18,15.79,439.54,101.71,,131.29
2019/1/15,9806.04 ,17494.85 ,27.8,30.82,67.4,91.54,68.63,95,26.54,23.42,40.61,250.83,37.95,10.29,141.04,63.57,251.06,205.93,198.06,141.98,48.4,192.21,46.58,98.99,222.4,188.15,29.26,16.06,15.4,40.72,39.98,9.01,17.3,14.26,23.47,11.91,9.38,18.3,17.7,297.03,3466.98,98.79,54.86,66.31,42.89,94.26,38.81,15.92,435.58,103.1,,142.11
2019/1/16,9763.81 ,17419.50 ,27.72,31.21,68.24,91.09,68.36,94.56,26.09,23.37,40.42,247.95,37.64,10.33,140.57,63.48,253.85,202.67,199.38,144.33,49.3,193.51,49.02,98.99,226.22,189.51,29.12,15.83,15.27,40.17,39.84,8.99,17.21,14.35,23.29,11.78,9.29,18.21,17.57,293.74,3438.08,99.25,54.86,65.77,42.89,93.83,38.27,15.79,429.64,101.24,,139.94
2019/1/17,9789.15 ,17464.70 ,27.6,31.39,68.15,91.54,67.91,95.45,26,23.42,40.47,249.39,37.86,10.29,141.04,63.66,250.66,205.46,201.15,139.16,49.66,192.64,47.89,98.99,226.22,191.76,29.08,15.88,15.36,40.22,40.02,8.93,17.17,14.44,23.38,11.82,9.29,18.16,17.61,295.62,3409.19,99.71,54.39,65.77,42.62,95.14,38.68,15.79,426.18,101.24,,136.7
2019/1/18,9836.06 ,17548.39 ,28.03,31.79,67.4,92.44,68.45,95.45,25.87,23.42,40.66,255.13,37.9,10.42,141.51,64.03,254.65,203.6,205.12,143.39,49.93,198.27,49.02,98.99,232.9,202.59,29.17,15.97,15.53,40.31,39.75,8.99,17.38,14.4,23.38,11.86,9.38,18.12,17.75,300.79,3645.14,99.71,55.05,65.86,42.93,94.7,38.77,15.96,415.78,102.64,,138.86
2019/1/21,9889.40 ,17643.56 ,28.23,31.79,68.05,92.44,68.81,96.8,26.23,23.47,40.61,269.02,37.9,10.7,142.92,64.39,255.85,205.93,202.91,141.04,49.66,199.14,49.71,98.53,233.38,207.11,29.17,15.97,15.48,40.45,40.02,9.03,17.54,14.57,23.51,11.78,9.33,18.39,17.7,297.97,3582.54,98.79,55.05,65.68,42.97,95.14,39.31,16.01,457.36,104.03,,137.78
2019/1/22,9894.66 ,17652.95 ,28.23,31.48,68.15,92.89,69.17,96.8,26.41,23.47,40.18,274.28,38.21,10.7,142.45,63.93,253.06,207.79,202.91,141.51,49.48,198.7,49.1,99.46,230.99,199.89,29.12,15.92,15.48,40.4,40.39,8.98,17.5,14.57,23.69,11.78,9.29,18.62,17.79,299.85,3611.43,99.71,54.77,65.59,42.97,96.88,39.4,16.09,455.38,103.1,,138.14
2019/1/23,9846.40 ,17566.84 ,28.38,31.65,67.77,91.09,67.54,95.45,26.36,23.47,40.51,269.49,38.87,10.56,140.57,63.03,253.06,205.46,199.38,139.16,49.66,197.4,49.54,98.99,230.04,197.63,29.03,15.97,15.53,40.45,39.98,8.9,17.34,14.62,23.82,11.86,9.33,18.48,17.66,297.97,3572.91,99.71,54.58,65.22,42.62,96.01,39.49,16.09,477.16,102.17,,138.5
2019/1/24,9877.12 ,17621.65 ,28.34,31.65,67.68,90.19,67.54,94.11,26.59,23.51,40.28,271.41,38.92,10.7,143.39,63.3,251.86,207.33,200.71,146.68,49.93,199.14,51.8,98.99,233.38,203.04,29.12,16.1,15.57,40.22,39.8,9,17.34,14.84,23.82,11.78,9.2,18.52,17.75,301.73,3587.36,99.71,54.95,65.5,42.97,95.57,39.49,16.14,486.57,99.85,,135.25
2019/1/25,9969.61 ,17786.66 ,28.5,31.83,68.52,91.99,68.54,96.35,26.54,23.75,40.47,277.63,39.23,10.93,144.8,63.93,262.65,210.59,202.47,147.15,50.29,200,52.14,98.99,236.72,205.75,29.08,16.1,15.7,40.17,39.75,9.04,17.38,14.79,23.74,11.91,9.33,18.71,17.79,303.61,3601.8,100.16,56.64,65.4,44.73,97.75,39.26,16.18,483.6,100.78,,135.61
2019/1/28,10013.33 ,17864.67 ,28.81,31.83,67.77,91.54,68.99,96.35,26.68,23.75,40.37,279.55,39.23,10.84,142.92,64.03,262.25,213.38,202.03,145.74,50.29,200,52.84,98.53,237.2,207.11,29.17,16.1,15.7,40.72,40.02,9.04,17.46,14.97,23.74,11.91,9.29,18.8,17.83,303.61,3582.54,98.79,56.64,65.13,45.17,97.75,38.9,16.18,463.3,102.17,,135.25
2019/1/29,9931.59 ,17718.82 ,28.89,31.65,67.77,91.09,68.99,95,26.41,23.75,40.56,277.63,39.53,10.97,140.1,63.21,256.65,207.33,199.38,150.44,50.2,195.67,51.1,98.99,234.33,208.01,29.22,16.01,15.65,40.86,40.12,9.07,17.42,14.97,23.91,11.95,9.33,18.66,17.88,303.61,3640.33,99.71,56.08,64.77,45.08,97.75,38.9,16.14,439.05,100.78,,137.42
2019/1/30,9932.26 ,17720.03 ,29.08,32.05,67.21,91.99,69.08,95.45,26.68,23.84,40.8,280.5,39.89,10.38,141.98,63.3,257.05,205.93,208.2,153.73,50.29,197.84,52.23,98.99,231.95,208.91,29.36,16.01,15.7,40.68,39.84,9.05,17.5,15.02,23.82,12.04,9.29,18.8,17.92,303.14,3640.33,100.16,56.17,64.86,45.43,98.63,39.44,16.14,449.44,99.85,,138.86
2019/2/11,10004.25 ,17848.46 ,29.32,32.05,67.77,90.19,67.45,92.76,26.63,23.65,41.08,280.5,41.12,9.92,142.45,63.21,262.25,212.45,202.03,153.73,50.83,195.67,51.28,98.53,247.7,215.23,29.12,16.01,15.7,40.31,39.8,8.99,17.58,14.88,23.65,12.09,9.33,18.57,17.92,298.91,3828.12,100.16,55.05,65.22,44.73,97.75,39.35,16.23,480.63,98.92,,141.75
2019/2/12,10097.74 ,18015.26 ,29.36,32.8,69.08,91.54,67.91,93.66,26.77,23.84,41.79,280.02,41.08,10.15,143.86,65.11,281.44,214.32,203.35,161.73,51.1,194.81,52.14,98.99,245.79,221.09,28.84,16.1,15.74,40.45,40.12,8.98,17.71,15.02,23.78,12.09,9.33,18.66,18.1,300.32,3852.2,99.25,56.45,65.04,44.73,98.19,40.16,16.27,493,101.24,,141.75
2019/2/13,10090.58 ,18002.48 ,29.32,33.41,67.96,91.54,67.81,92.76,26.95,23.89,41.27,274.28,41.16,10.15,144.33,65.11,305.82,213.38,200.26,158.43,50.56,195.24,52.58,98.07,247.22,212.07,28.93,16.06,15.65,40.72,40.48,9.02,17.95,15.06,23.78,12.04,9.38,18.71,18.1,294.68,3842.57,98.79,55.8,64.32,44.47,98.63,40.43,16.23,495.97,100.78,,137.06
2019/2/14,10089.01 ,17999.69 ,29.2,33.41,68.24,91.54,67.54,93.21,26.95,23.61,40.85,274.28,40.24,10.33,145.27,64.57,300.23,211.52,201.59,165.96,51.28,196.11,53.97,98.07,243.88,212.52,29.26,16.01,15.65,40.63,40.71,8.94,17.87,15.1,23.74,12.09,9.38,18.71,18.1,295.15,3842.57,97.88,55.05,64.41,44.38,99.06,40.47,16.23,488.55,104.03,,138.14
2019/2/15,10064.78 ,17956.45 ,29.16,33.32,67.96,91.54,67.45,93.21,26.99,23.61,40.09,277.63,40.2,10.42,145.74,63.57,287.84,211.52,198.5,165.49,50.92,201.3,52.14,98.53,240.54,211.62,29.31,16.06,15.57,40.54,40.39,8.94,17.67,14.88,23.65,12.13,9.47,18.57,18.01,297.97,3784.78,99.25,55.14,64.5,44.55,96.88,40.43,16.18,483.1,104.03,,140.3
2019/2/18,10145.28 ,18100.07 ,28.73,32.88,68.61,92.44,67.72,93.21,27.17,23.56,40.23,269.02,40.68,10.47,144.8,64.21,297.03,214.32,201.15,163.14,50.38,198.7,52.32,98.53,241.97,220.19,29.26,16.19,15.7,40.86,40.57,9,17.79,15.15,23.91,12.22,9.6,18.57,18.1,296.09,3823.3,99.71,54.86,64.77,44.9,102.99,40.61,16.31,475.18,107.28,,140.3
2019/2/19,10152.26 ,18112.53 ,29.24,33.37,68.8,92.44,68,93.66,27.58,23.42,40.42,263.75,39.89,10.47,143.39,65.11,294.23,213.38,199.38,163.61,50.47,197.4,52.58,98.07,238.63,221.09,29.17,16.15,15.7,40.95,40.75,9.04,17.71,15.06,24,12.22,9.55,18.57,18.05,293.27,3832.94,99.25,54.86,64.77,45.17,98.19,40.61,16.31,493.99,106.82,,139.58
2019/2/20,10272.46 ,18326.97 ,29.47,33.72,68.61,92.89,68.27,94.56,27.85,23.61,40.89,276.2,40.5,10.42,145.27,66.2,298.23,218.51,201.59,162.67,51.37,199.14,52.67,98.53,243.88,224.7,29.22,16.28,15.78,41.13,41.26,9.07,17.87,15.15,24.14,12.31,9.6,18.66,18.1,298.91,3943.69,99.25,56.55,64.86,46.04,101.68,41.6,16.4,486.07,107.75,,139.94
2019/2/21,10319.53 ,18410.95 ,30.6,34.16,69.36,93.34,68.9,94.56,28.03,23.65,40.7,287.21,40.11,10.47,145.74,66.74,304.63,220.37,202.03,166.9,50.56,199.14,52.84,98.53,247.22,222.9,29.17,16.32,15.82,41.18,41.49,9.07,17.87,15.1,24.18,12.31,9.64,18.84,18.19,297.97,3996.65,100.16,56.08,64.77,46.04,101.68,42.81,16.4,495.97,108.21,,138.86
2019/2/22,10322.92 ,18417.00 ,30.13,34.16,70.11,93.79,68.99,95,28.03,23.65,41.03,301.57,40.42,10.52,144.8,66.47,300.23,220.37,200.26,162.67,50.38,200,52.93,98.99,251.99,227.86,29.22,16.37,15.87,41.09,41.49,9.06,17.91,15.32,24.14,12.35,9.6,18.84,18.27,299.38,4097.77,100.62,55.98,64.77,46.4,101.24,42.41,16.49,479.64,106.82,,139.22
2019/2/25,10390.93 ,18538.33 ,29.94,33.28,69.55,93.34,69.35,95.9,28.3,23.7,41.22,315.93,40.9,10.65,144.8,66.38,299.83,221.77,203.35,166.43,51.55,203.03,53.54,98.99,269.65,225.15,29.22,16.37,15.91,41.36,41.62,9.07,18.03,15.37,24.27,12.4,9.64,18.84,18.27,297.97,4227.79,100.16,58.04,65.31,47.1,102.12,41.06,16.53,504.88,107.75,,137.78
2019/2/26,10391.55 ,18539.45 ,29.75,33.94,69.64,92.89,69.81,95,28.07,23.89,41.65,314.97,41.61,10.65,143.39,65.83,297.43,223.17,202.03,169.25,51.19,203.03,53.88,98.53,263.92,218.39,30.35,16.32,15.91,41.5,41.58,9.04,18.03,15.37,24.18,12.35,9.64,18.89,18.27,297.97,4170,100.62,60.38,64.86,46.48,104.3,40.34,16.57,498.94,108.68,,136.34
2019/2/27,10389.17 ,18535.19 ,29.9,34.12,70.11,92.44,69.63,94.56,27.4,23.89,41.37,320.23,39.27,10.47,144.33,65.74,276.64,222.7,193.65,167.37,51.46,203.46,54.06,98.99,267.26,211.17,31.1,16.55,16.08,41.54,41.39,9.04,18.12,15.41,24.41,12.35,9.64,18.93,18.27,299.38,4198.89,100.62,58.89,65.31,46.31,105.61,43.03,16.66,548.44,108.21,,139.58
2019/3/4,10349.88 ,18465.10 ,29.75,33.63,67.77,91.54,68.45,95.45,26.95,23.75,41.18,315.93,37.99,10.47,147.62,65.29,279.44,219.44,194.97,164.08,50.92,200.87,56.32,98.99,264.4,211.62,31.34,16.37,16.04,41.22,41.03,9.02,18.16,15.19,24.18,12.35,9.73,18.84,18.41,285.75,4203.71,100.62,59.73,65.22,45.43,105.17,41.42,16.53,550.42,108.21,,137.06
2019/3/5,10305.26 ,18385.48 ,29.59,33.59,67.87,91.99,68.09,95.45,26.95,23.8,40.75,309.7,37.99,10.61,144.33,65.02,271.84,217.11,194.97,163.14,50.92,209.09,54.84,98.99,260.58,211.17,32.47,16.28,16.04,41.18,40.75,8.98,18.16,15.41,24.14,12.31,9.69,18.75,18.27,281.05,4208.52,100.62,59.45,65.13,45.87,104.74,41.42,16.53,544.48,108.21,,137.06
2019/3/6,10357.15 ,18478.07 ,29.78,33.76,68.52,92.89,68.63,96.35,27.08,23.56,40.75,318.32,38.39,10.7,145.27,65.56,271.44,218.04,195.85,164.08,50.65,207.79,53.36,99.46,267.26,210.71,32.99,16.37,16.08,41.22,41.07,8.99,18.2,15.46,24.27,12.4,9.73,18.66,18.36,281.52,4328.91,100.16,59.92,64.95,45.96,102.12,41.33,16.57,536.56,109.14,,139.58
2019/3/7,10311.68 ,18396.95 ,29.59,33.54,68.33,95.15,68.99,97.25,27.04,23.37,40.66,318.32,38.34,10.84,144.33,64.75,268.65,218.04,195.85,156.08,51.1,205.2,52.14,98.99,261.54,201.24,32.75,16.24,16,41.18,40.8,9.03,18.2,15.55,24.27,12.35,9.69,18.71,18.41,281.52,4324.09,100.16,59.07,65.04,45.96,100.81,40.88,16.49,535.57,108.21,,139.94
2019/3/8,10241.75 ,18272.19 ,29.59,33.41,67.02,93.79,68.45,97.25,26.72,23.19,40.42,324.06,38.26,10.61,141.51,63.93,269.05,214.32,193.65,155.14,50.38,206.06,52.58,99.46,255.33,198.53,32.37,16.19,15.95,40.81,40.62,9,18.12,15.37,24.18,12.26,9.69,18.48,18.32,280.11,4319.27,100.16,59.45,64.95,46.04,99.94,40.38,16.49,528.64,107.75,,137.42
2019/3/11,10250.28 ,18287.40 ,29.47,33.37,67.77,92.89,68.36,96.8,26.81,23.14,40.37,334.59,38.43,10.47,142.92,63.66,271.44,214.78,190.56,157.02,50.2,207.79,52.49,98.99,257.72,196.73,32.37,16.1,15.95,40.63,40.57,8.98,18.12,15.41,24.41,12.09,9.78,18.57,18.27,281.05,4324.09,100.62,58.23,64.59,47.27,98.63,40.52,16.49,511.81,106.82,,139.94
2019/3/12,10343.33 ,18453.41 ,29.9,33.72,67.77,94.25,68.72,97.25,27.22,23.51,40.51,335.07,38.43,10.65,135.4,64.39,265.45,219.44,194.97,157.49,50.83,206.5,52.84,99.92,258.2,199.43,32.66,16.28,16.08,41.09,41.12,9.06,18.36,15.59,24.45,12.17,9.82,18.71,18.45,281.05,4449.29,100.16,58.89,64.59,48.15,100.37,40.88,16.62,506.86,106.82,,147.16
2019/3/13,10373.32 ,18506.92 ,29.98,34.2,67.21,94.25,68.81,96.8,26.9,23.42,40.66,328.37,38.56,10.56,139.16,63.93,270.25,220.84,197.18,159.85,51.01,211.26,52.23,99.92,260.58,205.75,32.47,16.19,16.12,41.31,41.26,9.07,18.36,15.81,24.59,12.17,9.78,18.57,18.45,280.11,4574.48,100.62,58.98,65.22,48.15,99.94,41.78,16.66,493,105.42,,152.93
2019/3/14,10348.65 ,18462.90 ,30.06,34.2,67.59,93.79,68.45,96.35,26.9,23.19,40.51,337.94,38.26,10.47,141.04,64.3,271.04,218.51,198.5,157.96,50.65,216.45,52.41,99.46,260.11,204.85,32.56,16.15,16.12,41.31,41.21,9.03,18.32,15.63,24.45,12.17,9.73,18.66,18.41,276.35,4608.19,99.71,58.98,64.77,47.54,100.81,42.32,16.57,494.98,104.03,,155.45
2019/3/15,10439.24 ,18624.52 ,30.1,34.29,68.52,95.15,68.81,96.8,26.86,23.47,40.66,363.31,38.87,10.65,140.1,63.84,276.24,222.7,198.5,158.43,51.28,217.32,52.23,99.92,263.45,206.65,32.89,16.24,16.17,41.31,41.53,9.12,18.44,15.77,24.59,12.26,9.64,18.75,18.32,280.11,4468.55,101.08,58.14,65.13,45.96,101.68,42.49,16.57,510.82,107.75,,155.81
2019/3/18,10512.70 ,18755.58 ,29.43,33.1,68.8,96.05,69.26,98.14,27.13,23.47,40.8,361.88,39.05,10.7,142.45,65.11,272.64,224.57,197.62,161.73,51.46,222.08,51.71,99.92,265.36,207.11,32.94,16.32,16.25,42,41.85,9.16,18.94,15.63,24.94,12.31,9.82,18.93,18.45,278.7,4497.44,100.62,58.7,65.68,45.52,105.17,42.58,16.75,499.93,108.21,,158.34
2019/3/19,10512.32 ,18754.90 ,29.67,33.41,68.71,95.6,68.81,98.14,27.4,23.28,40.89,356.13,38.92,10.7,145.27,65.38,266.65,224.1,198.06,168.31,51.19,222.08,51.88,99.92,262.97,208.91,33.08,16.41,16.34,42.87,42.63,9.21,19.1,15.41,25.08,12.4,9.82,18.98,18.45,277.29,4545.59,101.08,58.61,65.77,45.69,102.99,42.67,16.79,492.51,106.35,,157.98
2019/3/20,10551.56 ,18824.92 ,29.63,33.41,68.8,96.05,68.99,97.25,27.4,23.47,41.18,359.96,39.18,10.56,146.21,65.47,267.45,225.5,199.38,166.43,50.92,225.11,52.67,99.92,262.01,209.81,33.79,16.5,16.42,43.05,42.9,9.25,19.1,15.59,25.08,12.4,9.87,18.98,18.54,279.17,4521.52,101.08,58.98,66.04,45.69,107.35,43.03,17.01,483.1,106.35,,154.37
